sample_id,token_count,path_count,unique_colors,has_gradient,has_css_class,has_js,has_defs,valid_xml
yd-vector-000000.tar::1000351.svg,249,1,0,False,False,False,False,True
yd-vector-000000.tar::1000352.svg,689,2,1,False,False,False,False,True
yd-vector-000000.tar::1000353.svg,1382,3,0,False,False,False,True,True
yd-vector-000000.tar::1000354.svg,274,0,3,True,False,False,True,True
yd-vector-000000.tar::1000355.svg,1560,9,0,False,True,False,False,True
yd-vector-000000.tar::1000356.svg,1139,1,2,False,False,False,True,True
yd-vector-000000.tar::1000357.svg,1410,4,2,False,False,False,False,True
yd-vector-000000.tar::1000358.svg,2239,5,4,False,True,False,False,True
yd-vector-000000.tar::1000359.svg,6433,0,3,False,False,False,True,True
yd-vector-000000.tar::100036.svg,770,1,1,False,False,False,True,True
yd-vector-000000.tar::1000360.svg,1858,0,5,False,False,False,False,True
yd-vector-000000.tar::1000361.svg,398,1,0,False,False,False,False,True
yd-vector-000000.tar::1000363.svg,166,1,1,False,False,False,False,True
yd-vector-000000.tar::1000364.svg,1482,5,3,True,True,False,False,True
yd-vector-000000.tar::1000365.svg,1595,2,0,False,False,False,False,True
yd-vector-000000.tar::1000366.svg,155,1,0,False,False,False,False,True
yd-vector-000000.tar::1000367.svg,2269,6,3,False,True,False,True,True
yd-vector-000000.tar::1000368.svg,553,1,1,False,False,False,False,True
yd-vector-000000.tar::1000369.svg,1138,5,4,False,False,False,True,True
yd-vector-000000.tar::100037.svg,4751,14,4,False,False,False,True,True
yd-vector-000000.tar::1000370.svg,123,2,1,False,False,False,False,True
yd-vector-000000.tar::1000371.svg,2244,15,10,False,False,False,False,True
yd-vector-000000.tar::1000372.svg,870,12,1,False,False,False,False,True
yd-vector-000000.tar::1000373.svg,3873,27,16,False,False,False,False,True
yd-vector-000000.tar::1000374.svg,302,6,1,False,False,False,False,True
yd-vector-000000.tar::1000375.svg,4004,18,4,False,True,False,False,True
yd-vector-000000.tar::1000376.svg,5823,6,6,False,True,False,False,True
yd-vector-000000.tar::1000377.svg,1011,5,8,False,False,False,False,True
yd-vector-000000.tar::1000378.svg,780,2,1,False,True,False,False,True
yd-vector-000000.tar::1000379.svg,873,3,0,False,False,False,False,True
yd-vector-000000.tar::100038.svg,457,1,0,False,False,False,False,True
yd-vector-000000.tar::1000380.svg,518,2,0,False,False,False,False,True
yd-vector-000000.tar::1000381.svg,3458,2,10,False,False,False,True,True
yd-vector-000000.tar::1000382.svg,415,1,1,False,True,False,True,True
yd-vector-000000.tar::1000383.svg,291,1,0,False,False,False,False,True
yd-vector-000000.tar::1000384.svg,2184,18,11,False,False,False,False,True
yd-vector-000000.tar::1000385.svg,242,1,0,False,False,False,False,True
yd-vector-000000.tar::1000386.svg,530,1,1,False,False,False,False,True
yd-vector-000000.tar::1000387.svg,1267,2,2,False,False,False,False,True
yd-vector-000000.tar::1000388.svg,745,2,0,False,False,False,False,True
yd-vector-000000.tar::1000389.svg,1479,1,4,True,False,False,True,True
yd-vector-000000.tar::100039.svg,461,1,1,False,False,False,False,True
yd-vector-000000.tar::1000390.svg,781,1,0,False,False,False,False,True
yd-vector-000000.tar::1000391.svg,466,1,0,False,False,False,False,True
yd-vector-000000.tar::1000392.svg,293,1,0,False,True,False,True,True
yd-vector-000000.tar::1000393.svg,1209,12,1,False,False,False,False,True
yd-vector-000000.tar::1000394.svg,3683,9,1,False,False,False,True,True
yd-vector-000000.tar::1000396.svg,996,2,2,False,False,False,True,True
yd-vector-000000.tar::1000397.svg,372,1,0,False,False,False,False,True
yd-vector-000000.tar::1000398.svg,1816,12,1,False,True,False,True,True
yd-vector-000000.tar::1000399.svg,377,1,0,False,False,False,False,True
yd-vector-000000.tar::10004.svg,587,2,0,False,False,False,False,True
yd-vector-000000.tar::100040.svg,924,1,1,False,False,False,False,True
yd-vector-000000.tar::1000400.svg,2881,3,3,True,False,False,True,True
yd-vector-000000.tar::1000401.svg,595,1,0,False,False,False,False,True
yd-vector-000000.tar::1000402.svg,511,1,0,False,False,False,False,True
yd-vector-000000.tar::1000403.svg,479,2,2,False,True,False,True,True
yd-vector-000000.tar::1000404.svg,2893,46,10,False,False,False,False,True
yd-vector-000000.tar::1000405.svg,422,17,3,False,False,False,False,True
yd-vector-000000.tar::1000406.svg,1023,21,12,False,False,False,False,True
yd-vector-000000.tar::1000407.svg,1498,9,6,False,False,False,False,True
yd-vector-000000.tar::1000408.svg,418,1,1,False,True,False,True,True
yd-vector-000000.tar::1000409.svg,604,2,1,False,False,False,False,True
yd-vector-000000.tar::100041.svg,447,1,0,False,True,False,False,True
yd-vector-000000.tar::1000410.svg,1529,11,5,False,False,False,True,True
yd-vector-000000.tar::1000411.svg,520,1,0,False,False,False,False,True
yd-vector-000000.tar::1000412.svg,758,1,1,False,False,False,False,True
yd-vector-000000.tar::1000413.svg,460,1,0,False,False,False,False,True
yd-vector-000000.tar::1000414.svg,1368,1,1,False,False,False,False,True
yd-vector-000000.tar::1000415.svg,663,2,1,False,False,False,False,True
yd-vector-000000.tar::1000416.svg,181,2,1,False,False,False,False,True
yd-vector-000000.tar::1000417.svg,1133,4,3,False,False,False,False,True
yd-vector-000000.tar::1000418.svg,1854,7,3,False,True,False,False,True
yd-vector-000000.tar::1000419.svg,3340,1,1,False,True,False,False,True
yd-vector-000000.tar::100042.svg,3707,7,3,False,False,False,False,True
yd-vector-000000.tar::1000420.svg,3588,11,2,False,False,False,False,True
yd-vector-000000.tar::1000421.svg,686,1,0,False,False,False,False,True
yd-vector-000000.tar::1000422.svg,2130,2,1,False,False,False,False,True
yd-vector-000000.tar::1000423.svg,247,1,0,False,False,False,False,True
yd-vector-000000.tar::1000424.svg,645,1,1,False,True,False,False,True
yd-vector-000000.tar::1000425.svg,653,2,1,False,False,False,True,True
yd-vector-000000.tar::1000426.svg,1328,12,13,False,False,False,False,True
yd-vector-000000.tar::1000427.svg,2886,3,78,False,True,False,False,True
yd-vector-000000.tar::1000428.svg,715,4,1,False,False,False,False,True
yd-vector-000000.tar::1000429.svg,185,2,1,False,False,False,False,True
yd-vector-000000.tar::100043.svg,5265,17,2,False,False,False,False,True
yd-vector-000000.tar::1000430.svg,63,1,1,False,False,False,False,True
yd-vector-000000.tar::1000431.svg,2394,30,3,False,False,False,False,True
yd-vector-000000.tar::1000432.svg,323,2,0,False,False,False,False,True
yd-vector-000000.tar::1000433.svg,1805,6,2,False,True,False,False,True
yd-vector-000000.tar::1000434.svg,3724,19,8,False,False,False,False,True
yd-vector-000000.tar::1000435.svg,638,1,1,False,False,False,False,True
yd-vector-000000.tar::1000436.svg,2780,19,12,False,False,False,False,True
yd-vector-000000.tar::1000437.svg,194,2,1,False,False,False,False,True
yd-vector-000000.tar::1000438.svg,294,5,1,False,False,False,False,True
yd-vector-000000.tar::1000439.svg,150,1,2,False,False,False,False,True
yd-vector-000000.tar::100044.svg,2036,9,3,False,True,False,True,True
yd-vector-000000.tar::1000440.svg,2487,6,1,False,True,False,True,True
yd-vector-000000.tar::1000441.svg,882,1,0,False,False,False,False,True
yd-vector-000000.tar::1000442.svg,468,4,4,True,False,False,True,True
yd-vector-000000.tar::1000443.svg,3348,0,0,False,False,False,False,True
yd-vector-000000.tar::1000444.svg,2149,2,0,False,False,False,False,True
yd-vector-000000.tar::1000445.svg,421,4,2,False,False,False,False,True
yd-vector-000000.tar::1000446.svg,113,1,0,False,False,False,True,True
yd-vector-000000.tar::1000447.svg,1061,1,0,False,True,False,False,True
yd-vector-000000.tar::1000448.svg,389,1,0,False,False,False,False,True
yd-vector-000000.tar::1000449.svg,936,3,1,True,True,False,False,True
yd-vector-000000.tar::100045.svg,292,1,0,False,True,False,True,True
yd-vector-000000.tar::1000450.svg,116,1,0,False,False,False,False,True
yd-vector-000000.tar::1000451.svg,1061,20,4,False,False,False,False,True
yd-vector-000000.tar::1000452.svg,445,1,1,False,False,False,False,True
yd-vector-000000.tar::1000453.svg,429,1,0,False,True,False,True,True
yd-vector-000000.tar::1000454.svg,333,1,0,False,False,False,False,True
yd-vector-000000.tar::1000455.svg,316,1,2,False,False,False,False,True
yd-vector-000000.tar::1000456.svg,3654,10,3,False,False,False,False,True
yd-vector-000000.tar::1000458.svg,691,2,3,False,False,False,False,True
yd-vector-000000.tar::1000459.svg,295,0,1,False,False,False,False,True
yd-vector-000000.tar::100046.svg,423,1,1,False,False,False,False,True
yd-vector-000000.tar::1000460.svg,117,1,0,False,False,False,False,True
yd-vector-000000.tar::1000461.svg,717,1,0,False,False,False,False,True
yd-vector-000000.tar::1000462.svg,515,2,1,False,False,False,False,True
yd-vector-000000.tar::1000463.svg,5468,2,2,False,True,False,False,True
yd-vector-000000.tar::1000464.svg,262,1,1,False,False,False,False,True
yd-vector-000000.tar::1000465.svg,262,4,2,False,True,False,False,True
yd-vector-000000.tar::1000466.svg,1381,2,0,False,False,False,False,True
yd-vector-000000.tar::1000467.svg,2712,10,1,True,True,False,False,True
yd-vector-000000.tar::1000468.svg,530,1,0,False,True,False,True,True
yd-vector-000000.tar::1000469.svg,313,2,1,False,False,False,False,True
yd-vector-000000.tar::100047.svg,2287,3,3,False,False,False,False,True
yd-vector-000000.tar::1000470.svg,485,1,1,False,False,False,False,True
yd-vector-000000.tar::1000471.svg,349,1,0,False,False,False,False,True
yd-vector-000000.tar::1000472.svg,4460,5,9,False,False,False,True,True
yd-vector-000000.tar::1000473.svg,211,1,1,False,False,False,False,True
yd-vector-000000.tar::1000474.svg,2606,1,2,False,False,False,False,True
yd-vector-000000.tar::1000475.svg,1433,1,1,False,False,False,True,True
yd-vector-000000.tar::1000476.svg,220,0,2,True,False,False,True,True
yd-vector-000000.tar::1000477.svg,1366,7,2,True,False,False,False,True
yd-vector-000000.tar::1000478.svg,247,1,1,False,False,False,False,True
yd-vector-000000.tar::1000479.svg,1422,4,2,False,False,False,True,True
yd-vector-000000.tar::100048.svg,4220,2,1,False,False,False,True,True
yd-vector-000000.tar::1000480.svg,546,2,0,False,False,False,False,True
yd-vector-000000.tar::1000481.svg,1626,1,0,False,True,False,True,True
yd-vector-000000.tar::1000482.svg,295,3,0,False,False,False,False,True
yd-vector-000000.tar::1000483.svg,1009,2,4,False,True,False,False,True
yd-vector-000000.tar::1000484.svg,1432,0,2,False,False,False,False,True
yd-vector-000000.tar::1000485.svg,465,3,2,False,False,False,False,True
yd-vector-000000.tar::1000486.svg,584,1,0,False,True,False,True,True
yd-vector-000000.tar::1000487.svg,370,3,1,False,False,False,True,True
yd-vector-000000.tar::1000488.svg,909,5,2,True,False,False,True,True
yd-vector-000000.tar::1000489.svg,275,1,0,False,False,False,False,True
yd-vector-000000.tar::100049.svg,335,1,0,False,False,False,False,True
yd-vector-000000.tar::1000490.svg,463,1,0,False,False,False,False,True
yd-vector-000000.tar::1000491.svg,1490,3,1,False,True,False,True,True
yd-vector-000000.tar::1000492.svg,579,2,4,False,False,False,True,True
yd-vector-000000.tar::1000493.svg,1387,16,2,False,True,False,True,True
yd-vector-000000.tar::1000494.svg,489,1,2,False,False,False,False,True
yd-vector-000000.tar::1000495.svg,469,0,4,False,False,False,False,True
yd-vector-000000.tar::1000496.svg,708,0,5,True,False,False,False,True
yd-vector-000000.tar::1000497.svg,228,3,2,False,False,False,False,True
yd-vector-000000.tar::1000498.svg,535,1,1,False,False,False,False,True
yd-vector-000000.tar::1000499.svg,1122,1,1,False,False,False,False,True
yd-vector-000000.tar::10005.svg,177,0,1,False,True,False,True,True
yd-vector-000000.tar::100050.svg,974,2,1,False,False,False,False,True
yd-vector-000000.tar::1000500.svg,220,1,0,False,False,False,False,True
yd-vector-000000.tar::1000501.svg,119,1,1,False,False,False,False,True
yd-vector-000000.tar::1000502.svg,236,1,0,False,True,False,False,True
yd-vector-000000.tar::1000503.svg,2217,13,0,False,False,False,False,True
yd-vector-000000.tar::1000504.svg,2226,10,1,False,False,False,False,True
yd-vector-000000.tar::1000505.svg,188,1,0,False,False,False,False,True
yd-vector-000000.tar::1000506.svg,577,1,0,False,False,False,False,True
yd-vector-000000.tar::1000507.svg,648,1,3,False,False,False,True,True
yd-vector-000000.tar::1000508.svg,2222,6,1,True,False,False,False,True
yd-vector-000000.tar::1000509.svg,864,3,0,False,False,False,False,True
yd-vector-000000.tar::100051.svg,221,1,0,False,True,False,True,True
yd-vector-000000.tar::1000510.svg,1420,5,3,False,True,False,True,True
yd-vector-000000.tar::1000511.svg,653,1,2,False,False,False,False,True
yd-vector-000000.tar::1000512.svg,2408,9,0,False,False,False,True,True
yd-vector-000000.tar::1000513.svg,335,0,1,False,False,False,False,True
yd-vector-000000.tar::1000514.svg,396,2,0,False,False,False,False,True
yd-vector-000000.tar::1000515.svg,425,1,0,False,False,False,False,True
yd-vector-000000.tar::1000516.svg,4125,1,1,False,False,False,False,True
yd-vector-000000.tar::1000517.svg,1129,1,1,False,False,False,False,True
yd-vector-000000.tar::1000518.svg,1579,7,3,True,False,False,True,True
yd-vector-000000.tar::1000519.svg,373,2,1,False,False,False,False,True
yd-vector-000000.tar::100052.svg,455,2,0,False,False,False,False,True
yd-vector-000000.tar::1000520.svg,308,1,1,False,False,False,False,True
yd-vector-000000.tar::1000521.svg,243,1,0,False,False,False,False,True
yd-vector-000000.tar::1000522.svg,108,1,0,False,False,False,False,True
yd-vector-000000.tar::1000523.svg,333,3,1,False,True,False,True,True
yd-vector-000000.tar::1000524.svg,469,2,0,False,False,False,False,True
yd-vector-000000.tar::1000525.svg,231,1,1,False,False,False,False,True
yd-vector-000000.tar::1000526.svg,2746,12,13,False,False,False,False,True
yd-vector-000000.tar::1000527.svg,2593,5,2,False,False,False,False,True
yd-vector-000000.tar::1000528.svg,467,1,0,False,False,False,False,True
yd-vector-000000.tar::1000529.svg,1165,6,1,False,True,False,False,True
yd-vector-000000.tar::100053.svg,519,1,1,False,False,False,False,True
yd-vector-000000.tar::1000530.svg,850,1,3,False,False,False,True,True
yd-vector-000000.tar::1000531.svg,1030,1,1,False,False,False,False,True
yd-vector-000000.tar::1000532.svg,3162,10,5,False,False,False,True,True
yd-vector-000000.tar::1000533.svg,874,3,3,False,True,False,False,True
yd-vector-000000.tar::1000534.svg,2180,1,1,False,True,False,False,True
yd-vector-000000.tar::1000535.svg,1314,10,6,False,False,False,False,True
yd-vector-000000.tar::1000536.svg,718,2,1,False,False,False,False,True
yd-vector-000000.tar::1000537.svg,524,1,0,False,False,False,False,True
yd-vector-000000.tar::1000538.svg,2057,12,3,False,False,False,True,True
yd-vector-000000.tar::1000539.svg,981,2,4,False,True,False,False,True
yd-vector-000000.tar::100054.svg,1011,4,2,False,False,False,True,True
yd-vector-000000.tar::1000540.svg,115,1,1,False,False,False,False,True
yd-vector-000000.tar::1000541.svg,128,1,0,False,False,False,False,True
yd-vector-000000.tar::1000542.svg,1739,2,2,False,False,False,True,True
yd-vector-000000.tar::1000543.svg,3355,9,1,False,True,False,False,True
yd-vector-000000.tar::1000544.svg,1485,1,1,True,False,False,True,True
yd-vector-000000.tar::1000545.svg,3348,11,2,False,True,False,False,True
yd-vector-000000.tar::1000546.svg,577,2,0,False,False,False,False,True
yd-vector-000000.tar::1000547.svg,359,1,1,False,False,False,False,True
yd-vector-000000.tar::1000548.svg,120,0,1,False,False,False,False,True
yd-vector-000000.tar::1000549.svg,792,0,3,False,False,False,False,True
yd-vector-000000.tar::100055.svg,2500,6,5,False,False,False,True,True
yd-vector-000000.tar::1000550.svg,577,1,0,False,False,False,False,True
yd-vector-000000.tar::1000551.svg,3086,1,1,False,False,False,False,True
yd-vector-000000.tar::1000552.svg,6470,9,3,True,True,False,False,True
yd-vector-000000.tar::1000553.svg,506,1,0,False,False,False,False,True
yd-vector-000000.tar::1000554.svg,1117,7,3,False,False,False,False,True
yd-vector-000000.tar::1000555.svg,360,1,2,False,False,False,False,True
yd-vector-000000.tar::1000556.svg,131,1,0,False,False,False,False,True
yd-vector-000000.tar::1000557.svg,302,1,1,False,False,False,False,True
yd-vector-000000.tar::1000558.svg,667,1,1,False,False,False,False,True
yd-vector-000000.tar::1000559.svg,1742,3,2,True,False,False,False,True
yd-vector-000000.tar::100056.svg,173,1,0,False,False,False,False,True
yd-vector-000000.tar::1000560.svg,1243,1,2,False,False,False,True,True
yd-vector-000000.tar::1000561.svg,317,1,1,False,False,False,False,True
yd-vector-000000.tar::1000562.svg,2659,2,2,False,False,False,False,True
yd-vector-000000.tar::1000563.svg,872,1,1,False,False,False,False,True
yd-vector-000000.tar::1000564.svg,171,0,2,True,False,False,True,True
yd-vector-000000.tar::1000565.svg,189,1,0,False,False,False,False,True
yd-vector-000000.tar::1000566.svg,2169,2,0,False,False,False,False,True
yd-vector-000000.tar::1000567.svg,530,1,0,False,False,False,False,True
yd-vector-000000.tar::1000568.svg,3974,27,16,False,False,False,False,True
yd-vector-000000.tar::1000569.svg,221,2,0,False,True,False,False,True
yd-vector-000000.tar::100057.svg,421,2,0,False,False,False,False,True
yd-vector-000000.tar::1000570.svg,905,1,1,False,False,False,False,True
